Time (s),"Main pump (l/min)",Pipe velocity (m/s),Bottom hole pressure (bar),Choke pressure (bar),Choke flow (l/min),Pump pressure (bar),Bit flow (l/min),Flow bottom annulus (l/min),Pressure bottom annulus (bar),Bit velocity (m/s),Rig heave (m)
254.1,0,0.140016794,932.8799786,1.012945057,-519.9564928,-7.365607408,-0.004376103,690.5295059,932.0147252,0.3548922,-0.858536657
254.2,0,0.1283589,932.9602428,1.016446838,-502.663813,-7.60136615,-0.004376103,667.6236995,932.0952295,0.343120015,-0.845117873
254.3,0,0.116701007,933.0140553,1.015452774,-484.3196935,-7.816384018,-0.004376103,638.5960981,932.1493499,0.328201603,-0.832864877
254.4,0,0.105043113,933.0411674,1.017949517,-465.5528038,-8.027776528,-0.004376103,604.0064787,932.1768358,0.310424653,-0.821777672
254.5,0,0.09338522,933.0589198,1.01989027,-442.7805082,-8.234061805,-0.004376103,565.8356293,932.195009,0.29080717,-0.811856255
254.6,0,0.081727326,933.0669414,1.018873721,-420.0445637,-8.429944475,-0.004376103,523.8279852,932.2035037,0.269217809,-0.803100628
254.7,0,0.070069433,933.0372328,1.022166151,-396.0949686,-8.623837376,-0.004376103,475.6187254,932.1743517,0.244441197,-0.79551079
254.8,0,0.058411539,932.9964412,1.023382945,-368.1882433,-8.813352199,-0.004376103,424.8577881,932.1341698,0.218353178,-0.789086741
254.9,0,0.046753646,932.957717,1.02273164,-340.7319958,-8.992761074,-0.004376103,373.2769413,932.0960895,0.191843777,-0.783828482
255,0,0.035095752,932.9165649,1.026131684,-311.3851843,-9.163684816,-0.004376103,321.3720409,932.0556194,0.165167831,-0.779736012
255.1,0,0.021057451,932.8838137,1.026757066,-278.8048032,-9.342781748,-0.004376103,269.9503406,932.0235885,0.138740221,-0.776928352
255.2,0,0.007019151,932.8290949,1.027202513,-246.5864499,-9.519196424,-0.004376103,215.9965945,931.9696921,0.111011294,-0.775524522
255.3,0,-0.00701915,932.7333353,1.031477412,-210.8945617,-9.673672267,-0.004376103,158.2181546,931.8749573,0.081316708,-0.775524522
255.4,0,-0.02105745,932.6136746,1.031780463,-171.8350414,-9.836865689,-0.004376103,98.46306183,931.7567536,0.050606243,-0.776928352
255.5,0,-0.035095751,932.4356705,1.033144675,-132.6957216,-10.01329421,-0.004376103,34.96839242,931.5827554,0.017973865,-0.779736012
255.6,0,-0.049134052,932.1528391,1.03672158,-89.59437676,-10.18981002,-0.004376103,-23.66002047,931.3137038,-0.012157555,-0.783947502
255.7,0,-0.063172352,931.8158462,1.035490704,-45.02395031,-10.36606872,-0.004376103,-69.15948998,930.9816957,-0.035541501,-0.789562822
255.8,0,-0.077210653,931.519321,1.037050474,-1.192177937,-10.54403433,-0.004376103,-104.7252611,930.6865881,-0.053820133,-0.796581972
255.9,0,-0.091248953,931.2831033,1.039595691,46.18516224,-10.72227935,-0.004376103,-132.8714515,930.45112,-0.068285554,-0.805004953
256,0,-0.105287254,931.1498646,1.035665638,92.04311607,-10.93192674,-0.004376103,-150.2806983,930.3182739,-0.077232842,-0.814831763
256.1,0,-0.117341882,931.0816418,1.034942877,133.9379245,-11.15010554,-0.004376103,-156.7891201,930.2501838,-0.080577773,-0.82596322
256.2,0,-0.12939651,931.0113116,1.035252662,177.0507189,-11.35012379,-0.004376103,-158.4952323,930.1798877,-0.081454611,-0.838300139
256.3,0,-0.141451138,930.9324714,1.030759414,217.3723197,-11.53799396,-0.004376103,-155.6223229,930.1009907,-0.079978111,-0.851842522
256.4,0,-0.153505766,930.8852922,1.030402733,254.0281863,-11.71708456,-0.004376103,-144.9491059,930.0535941,-0.07449273,-0.866590367
256.5,0,-0.165560394,930.9084313,1.029690293,291.0473182,-11.89710357,-0.004376103,-122.1603523,930.0762119,-0.062780704,-0.882543675
256.6,0,-0.177615023,930.9336922,1.025210816,324.094185,-12.09294502,-0.004376103,-97.46663833,930.1007732,-0.050089644,-0.899702446
256.7,0,-0.189669651,930.9677466,1.025758506,354.4300355,-12.29426152,-0.004376103,-69.00422505,930.1336635,-0.035461704,-0.91806668
256.8,0,-0.201724279,931.0274576,1.025957249,386.2202818,-12.49303453,-0.004376103,-39.89554567,930.1911122,-0.020501622,-0.937636376
256.9,0,-0.213778907,931.078954,1.024478219,416.3814118,-12.69873806,-0.004376103,-17.93958406,930.2389058,-0.0092176,-0.958411535
257,0,-0.225833535,931.0713284,1.027647764,447.6283052,-12.9082969,-0.004376103,-12.95178424,930.2299598,-0.006654176,-0.980392157
257.1,0,-0.232547504,930.8968931,1.027685757,481.8659145,-13.0718872,-0.004376103,-30.80565438,930.0591218,-0.015829974,-1.003311209
257.2,0,-0.239261472,930.5718953,1.026956992,515.1894156,-13.17042674,-0.004376103,-64.82306483,929.7374777,-0.033312843,-1.026901658
257.3,0,-0.245975441,930.2034314,1.030001283,550.0892977,-13.26984386,-0.004376103,-105.5254404,929.3707108,-0.054231376,-1.051163504
257.4,0,-0.252689409,929.8518613,1.029820558,587.2841097,-13.3792879,-0.004376103,-147.6577699,929.0201935,-0.075884818,-1.076096746
257.5,0,-0.259403378,929.5378511,1.029451803,623.3037268,-13.49248441,-0.004376103,-189.9093194,928.706994,-0.097599531,-1.101701386
257.6,0,-0.266117347,929.2314011,1.030644787,660.3261496,-13.61305581,-0.004376103,-234.6260068,928.4012795,-0.120581175,-1.127977422
257.7,0,-0.272831315,928.8819758,1.026569564,695.5020103,-13.7576535,-0.004376103,-285.1792317,928.0526027,-0.146562442,-1.154924855
257.8,0,-0.279545284,928.5110316,1.023536357,725.3915441,-13.9089782,-0.004376103,-337.7556893,927.6823811,-0.173583527,-1.182543685
257.9,0,-0.286259252,928.1444171,1.022281645,753.1020211,-14.06895887,-0.004376103,-390.5435303,927.3164485,-0.20071325,-1.210833912
258,0,-0.292973221,927.7595443,1.018530818,777.1818352,-14.24016065,-0.004376103,-445.8151966,926.9322559,-0.229119507,-1.239795535
258.1,0,-0.291050584,927.3699813,1.015970706,797.0698869,-14.34857126,-0.004376103,-502.0930587,926.5433572,-0.258042888,-1.268996726
258.2,0,-0.289127946,926.9956498,1.013127993,814.6786402,-14.3916206,-0.004376103,-556.2286883,926.169645,-0.285865292,-1.298005652
258.3,0,-0.287205309,926.7043768,1.006575868,826.4796024,-14.43620378,-0.004376103,-597.2620095,925.8788328,-0.30695391,-1.326822315
258.4,0,-0.285282672,926.4814936,1.004740151,833.1905878,-14.45833677,-0.004376103,-627.8627545,925.6562823,-0.322680822,-1.355446714
258.5,0,-0.283360035,926.252019,1.004267694,839.6580788,-14.43957841,-0.004376103,-652.943195,925.4270757,-0.335570635,-1.383878849
258.6,0,-0.281437397,926.0072933,1.002422766,844.2986024,-14.39397579,-0.004376103,-674.2609958,925.1825764,-0.346526682,-1.412118721
258.7,0,-0.27951476,925.7286314,1.004140881,848.6626182,-14.33024423,-0.004376103,-693.4157836,924.9041141,-0.356371072,-1.440166329
258.8,0,-0.277592123,925.3938561,1.004071846,854.9545063,-14.25316649,-0.004376103,-717.3896242,924.5695859,-0.36869216,-1.468021673
258.9,0,-0.275669485,925.0333155,1.002956305,860.1386545,-14.16039589,-0.004376103,-743.242758,924.2093117,-0.38197909,-1.495684753
259,0,-0.273746848,924.6587849,1.004800487,865.9538664,-14.04927438,-0.004376103,-773.1612986,923.8350858,-0.397355391,-1.52315557
259.1,0,-0.264499879,924.2612465,0.999791833,870.9188611,-13.86207293,-0.004376103,-808.9722012,923.437907,-0.415760006,-1.550067906
259.2,0,-0.25525291,923.8646028,0.994863718,869.2017324,-13.60581172,-0.004376103,-848.455871,923.0416567,-0.436052198,-1.576055546
259.3,0,-0.24600594,923.5095084,0.994021118,864.6003846,-13.34837729,1.082405956,-884.8148851,922.6869259,-0.455297048,-1.601118488
259.4,0,-0.236758971,923.2233782,0.991472266,858.608609,-13.07341212,3.917866527,-914.1311716,922.4010914,-0.471821081,-1.625256734
259.5,0,-0.227512002,922.987999,0.988853768,847.9233865,-12.79065232,4.868253671,-936.7036459,922.1659355,-0.483910393,-1.648470282
259.6,0,-0.218265033,922.8005282,0.98803419,835.261907,-12.51901457,3.991475667,-950.6619091,921.9785959,-0.490633477,-1.670759134
259.7,0,-0.209018064,922.6365772,0.984907982,820.0429933,-12.25427087,2.864162167,-955.2809744,921.8146854,-0.492428024,-1.692123289
259.8,0,-0.199771094,922.4798091,0.982126822,800.4909369,-11.99400235,1.912895891,-952.3188177,921.6578859,-0.490416764,-1.712562747
259.9,0,-0.190524125,922.310372,0.978466398,777.2841028,-11.74324098,1.093219667,-943.6786422,921.4883632,-0.485554978,-1.732077508
260,0,-0.181277156,922.1557661,0.973084846,748.263392,-11.48722101,0.011382415,-927.6744597,921.3336012,-0.476773809,-1.750667572
260.1,0,-0.166140211,922.0301869,0.97128791,714.2428549,-11.17858908,-0.001135076,-903.3825002,921.2077888,-0.464282793,-1.76803844
260.2,0,-0.151003265,921.9297602,0.972532443,680.5474115,-10.82458284,-0.001135076,-871.0799757,921.1070494,-0.447681271,-1.783895614
260.3,0,-0.13586632,921.884262,0.973382699,648.1470429,-10.4745317,-0.001135076,-827.4941114,921.0611235,-0.425280801,-1.798239093
260.4,0,-0.120729375,921.8876893,0.976619252,618.240518,-10.11373658,-0.001135076,-773.2710168,921.0640091,-0.397413445,-1.811068878
260.5,0,-0.10559243,921.9548033,0.976836537,591.2299824,-9.738281117,-0.001135076,-706.0087288,921.1304345,-0.362844741,-1.822384968
260.6,0,-0.090455484,922.0385482,0.974697108,562.1560633,-9.360569276,-0.001135076,-633.1668159,921.2134066,-0.325408451,-1.832187364
260.7,0,-0.075318539,922.0780519,0.976072692,532.3977029,-8.985077638,-0.001135076,-561.3554047,921.252122,-0.288501776,-1.840476065
260.8,0,-0.060181594,922.0993417,0.975310875,503.5866266,-8.616976037,-0.001135076,-492.0649239,921.2726221,-0.252890705,-1.847251072
260.9,0,-0.045044648,922.0968338,0.972681461,471.8617183,-8.262225602,-0.001135076,-427.0537918,921.2693374,-0.219478958,-1.852512384
261,0,-0.029907703,922.0681046,0.972348497,438.3948085,-7.919350551,-0.001135076,-368.8423605,921.2398785,-0.189561841,-1.856260002
261.1,0,-0.014190909,922.0486344,0.96899187,403.1155331,-7.590046769,-0.001135076,-312.7145997,921.219666,-0.160715603,-1.858464932
261.2,0,0.001525885,922.0660695,0.965155231,362.5617699,-7.291536298,-0.001135076,-255.8769202,921.236295,-0.131504511,-1.859098183
261.3,0,0.017242679,922.1185908,0.964424676,319.4865237,-6.998456919,-0.001135076,-196.0477821,921.2878684,-0.100755991,-1.858159755
261.4,0,0.032959473,922.2121802,0.962010916,274.7039649,-6.68881296,-0.001135076,-131.951103,921.3802084,-0.067814217,-1.855649647
261.5,0,0.048676267,922.3670741,0.960704124,227.0099389,-6.384033125,-0.001135076,-60.1308981,921.5325162,-0.030903022,-1.85156786
261.6,0,0.064393062,922.6454614,0.961317608,179.3193279,-6.091913729,-0.001135076,15.82994312,921.7966159,0.008136206,-1.845914394
261.7,0,0.080109856,923.0571011,0.960086769,130.9900758,-5.826524244,-0.001135076,81.14130242,922.2008982,0.041702252,-1.838689248
261.8,0,0.09582665,923.4604062,0.961643607,82.44061826,-5.586784999,-0.001135076,138.1147404,922.6024927,0.070983116,-1.829892423
261.9,0,0.111543444,923.7358175,0.963316274,37.13386781,-5.332207046,-0.001135076,176.906403,922.877109,0.090919659,-1.819523918
262,0,0.127260238,923.8739348,0.961073131,-8.817267176,-5.044308318,-0.001135076,198.7134636,923.0148308,0.102127155,-1.807583734
262.1,0,0.139467455,923.9464349,0.962482068,-56.12245578,-4.785878151,-0.001135076,206.6761298,923.0871942,0.106219479,-1.794247349
262.2,0,0.151674673,924.0162126,0.963599368,-100.7237888,-4.543861291,-0.001135076,209.0717718,923.1569347,0.107450692,-1.779690243
262.3,0,0.16388189,924.1100627,0.958919029,-147.8508992,-4.26668876,-0.001135076,207.2499866,923.2508167,0.106514406,-1.763912415
262.4,0,0.176089108,924.1822015,0.956901129,-199.7488856,-3.955615041,-0.001135076,197.5690744,923.323114,0.101539009,-1.746913865
262.5,0,0.188296325,924.1710333,0.954747898,-253.1695998,-3.634120612,-0.001135076,174.4914462,923.3123493,0.089678519,-1.728694593
262.6,0,0.200503543,924.1948375,0.948657574,-312.0786961,-3.309117091,-0.001135076,155.8103351,923.3365257,0.08007757,-1.7092546
262.7,0,0.21271076,924.3767398,0.949354426,-375.2035313,-2.980169563,-0.001135076,155.4267936,923.5184457,0.079880453,-1.688593885
262.8,0,0.224917978,924.5789333,0.955195084,-433.3093689,-2.653524548,-0.001135076,158.3537625,923.720577,0.081384736,-1.666712448
262.9,0,0.237125195,924.7512087,0.957554255,-486.6283187,-2.355656427,-0.001135076,160.6185137,923.8928072,0.08254868,-1.643610289
263,0,0.249332413,924.9896735,0.958403857,-538.6730374,-2.107967823,-0.001135076,177.8549789,924.1309553,0.091407169,-1.619287409
263.1,0,0.253818566,925.3745889,0.958942156,-589.5378718,-1.931739818,-0.001135076,217.882394,924.5151908,0.111978814,-1.59412986
263.2,0,0.258304719,925.8030758,0.95822575,-640.9188722,-1.806036147,-0.001135076,264.1384618,924.9429623,0.135751605,-1.568523695
263.3,0,0.262790872,926.192551,0.961879931,-690.5555073,-1.656200642,-0.001135076,310.2267981,925.3317808,0.159438192,-1.542468916
263.4,0,0.267277025,926.5438412,0.9664567,-734.422305,-1.503084532,-0.001135076,356.5391018,925.6824499,0.183239885,-1.515965521
263.5,0,0.271763177,926.8680832,0.969069558,-774.3455406,-1.364235394,-0.001135076,406.321441,926.0060598,0.208824964,-1.489013511
263.6,0,0.27624933,927.2131026,0.974288222,-809.711653,-1.228741719,-0.001135076,459.3677195,926.3504342,0.236087508,-1.461612885
263.7,0,0.280735483,927.5966719,0.982171471,-834.8535159,-1.063625253,-0.001135076,517.1434929,926.7333305,0.265780723,-1.433763645
263.8,0,0.285221636,928.0488186,0.98666493,-852.3950609,-0.870738365,-0.001135076,581.3106405,927.1847578,0.298758714,-1.405465789
263.9,0,0.289707789,928.534141,0.984490852,-869.3172867,-0.690666481,-0.001135076,650.091898,927.669333,0.334108076,-1.376719318
264,0,0.294193942,928.9619276,0.981498241,-889.8230533,-0.527929773,-0.001135076,710.5685152,928.096475,0.36518936,-1.347524231
264.1,0,0.289372091,929.1799864,0.986762109,-908.8080503,-0.440039118,-0.001135076,743.7780273,928.3141826,0.382257019,-1.318345929
264.2,0,0.28455024,929.2955583,0.991623324,-922.0321964,-0.426696393,-0.001135076,761.1628507,928.4295749,0.391191755,-1.289649813
264.3,0,0.279728389,929.4088231,0.992635993,-932.7008689,-0.432242468,-0.001135076,767.6065123,928.5427745,0.394503403,-1.261435881
264.4,0,0.274906538,929.5853705,0.995185144,-941.6833415,-0.472794226,-0.001135076,772.5575614,928.7192771,0.39704794,-1.233704135
264.5,0,0.270084687,929.8458918,0.999363674,-946.2625189,-0.555330098,-0.001135076,776.1553819,928.9797635,0.398896999,-1.206454574
264.6,0,0.265262835,930.1310897,0.999857596,-947.3035063,-0.664760579,-0.001135076,778.425108,929.2649392,0.4000635,-1.179687198
264.7,0,0.260440984,930.4269726,0.997382953,-950.1358195,-0.805955079,-0.001135076,779.9495982,929.5608077,0.400846995,-1.153402007
264.8,0,0.255619133,930.7896363,0.997309166,-954.7144412,-0.966585063,-0.001135076,792.0210945,929.923354,0.407051006,-1.127599001
264.9,0,0.250797282,931.2349905,1.000282883,-957.352584,-1.128829732,-0.001135076,817.0822532,930.3684574,0.419930909,-1.10227818
265,0,0.245975431,931.6308533,1.001529185,-957.102477,-1.30254966,-0.001135076,840.4003646,930.7640846,0.431914993,-1.077439545
265.1,0,0.235202562,931.9548019,1.001675401,-956.883931,-1.566690871,-0.001135076,861.5053716,931.0878235,0.442761676,-1.053380645
265.2,0,0.224429694,932.2300108,1.003175682,-955.8826899,-1.929779805,-0.001135076,883.2914458,931.3628173,0.453958386,-1.030399032
265.3,0,0.213656825,932.4447721,1.006370813,-950.9189764,-2.295362015,-0.001135076,899.787946,931.5774153,0.462436579,-1.008494706
265.4,0,0.202883957,932.5702292,1.007211208,-942.8984212,-2.649730968,-0.001135076,902.2377059,931.7028448,0.463695606,-0.987667667
265.5,0,0.192111088,932.6297321,1.008908441,-933.6635572,-2.996537815,-0.001135076,890.8978858,931.7624563,0.457867632,-0.967917915
265.6,0,0.181338219,932.6764701,1.013947266,-920.1697519,-3.358595773,-0.001135076,868.7817453,931.8094101,0.446501287,-0.949245449
265.7,0,0.170565351,932.7347518,1.019628734,-899.784638,-3.766770347,-0.001135076,839.4005488,931.8679817,0.431401149,-0.931650271
265.8,0,0.159792482,932.8040871,1.025825236,-872.1740174,-4.23138165,-0.001135076,802.9932998,931.9376794,0.412690048,-0.915132379
265.9,0,0.149019614,932.8858602,1.032312346,-836.3095934,-4.741441036,-0.001135076,761.6872189,932.0198717,0.391461248,-0.899691774
266,0,0.138246745,933.0013229,1.034879842,-794.7665817,-5.293427278,-0.001135076,717.7951071,932.1357856,0.368903386,-0.885328457
266.1,0,0.124788287,933.1001519,1.034443632,-752.4972042,-5.885962066,-0.001135076,668.1859446,932.2351316,0.343407309,-0.872176705
266.2,0,0.11132983,933.0821201,1.035084491,-710.2187688,-6.472073307,-0.001135076,603.0518273,932.217793,0.309932355,-0.860370799
266.3,0,0.097871372,932.9021134,1.03482659,-667.3502755,-7.027650758,-0.001135076,517.8180427,932.0387339,0.2661274,-0.849910739
266.4,0,0.084412915,932.7152109,1.032917935,-626.2894027,-7.578866919,-0.001135076,429.0086238,931.8528826,0.220484789,-0.840796525
266.5,0,0.070954457,932.5924399,1.034461725,-585.8691101,-8.113176089,-0.001135076,343.0233122,931.7312041,0.176293595,-0.833028156
266.6,0,0.057495999,932.5615632,1.037342685,-541.8395639,-8.590952314,-0.001135076,267.4715094,931.7013774,0.137464587,-0.826605633
266.7,0,0.044037542,932.5921936,1.03529621,-496.9790137,-9.001985213,-0.001135076,200.2627269,931.7330593,0.102923382,-0.821528956
266.8,0,0.030579084,932.596796,1.032677593,-455.757534,-9.362144645,-0.001135076,139.1873296,931.7388245,0.071534362,-0.817798125
266.9,0,0.017120627,932.5694575,1.035235283,-414.6800727,-9.701887626,-0.001135076,85.42123807,931.713012,0.043901877,-0.815413139
267,0,0.003662169,932.572573,1.039564347,-368.6940551,-10.04305758,-0.001135076,45.16431913,931.7185876,0.023212282,-0.814374
267.1,0,-0.006897074,932.5444164,1.040833264,-318.9591384,-10.38599542,-0.001135076,12.37666029,931.6959333,0.00636143,-0.814535745
267.2,0,-0.017456317,932.3420181,1.0385022,-269.9888073,-10.72235795,-0.001135076,-21.18785477,931.5024756,-0.010888679,-0.815753414
267.3,0,-0.02801556,932.1002424,1.035125469,-225.0387806,-11.06308714,-0.001135076,-48.06689274,931.2646232,-0.024702861,-0.818027008
267.4,0,-0.038574803,931.8423636,1.032551557,-183.4096736,-11.3908204,-0.001135076,-76.77508496,931.0086008,-0.039457117,-0.821356526
267.5,0,-0.049134046,931.6036575,1.027636471,-145.6842911,-11.69402578,-0.001135076,-102.5517285,930.7708727,-0.052704736,-0.825741969
267.6,0,-0.059693289,931.491004,1.020926191,-116.3151955,-12.00605102,-0.001135076,-114.4738938,930.6585748,-0.058832,-0.831183336
267.7,0,-0.070252532,931.4754406,1.01900345,-92.81299496,-12.32878632,-0.001135076,-111.1135762,930.6429258,-0.057105002,-0.837680627
267.8,0,-0.080811775,931.4721396,1.020660221,-68.84069979,-12.64048014,-0.001135076,-102.6391452,930.6393771,-0.052749662,-0.845233842
267.9,0,-0.091371018,931.4225279,1.023328277,-42.3110101,-12.93356055,-0.001135076,-95.2524207,930.5895242,-0.048953338,-0.853842982
268,0,-0.101930261,931.3821479,1.030070963,-10.26916922,-13.22269057,-0.001135076,-84.16839909,930.5487453,-0.043256828,-0.863508046
268.1,0,-0.107454029,931.3596203,1.038820615,31.79195084,-13.47041738,-0.001135076,-72.24039763,930.5256877,-0.037126565,-0.87397726
268.2,0,-0.112977797,931.3344905,1.046928863,84.21319694,-13.68406107,-0.001135076,-61.66652192,930.4999749,-0.031692239,-0.884998851
268.3,0,-0.118501565,931.3682234,1.053829903,145.982704,-13.91870732,-0.001135076,-45.69574278,930.5325071,-0.023484235,-0.896572819
268.4,0,-0.124025333,931.4766057,1.055737679,213.5711845,-14.1617091,-0.001135076,-23.80398949,930.6378923,-0.012233212,-0.908699164
